hour,price
2023-01-11 18:00:00,38.30151853554827
2023-01-11 19:00:00,42.85740526981112
2023-01-11 20:00:00,40.08825157453305
2023-01-11 21:00:00,42.87390416976131
2023-01-11 22:00:00,44.600666801266996
2023-01-11 23:00:00,47.937214834836986
2023-01-12 00:00:00,46.5980216927192
2023-01-12 01:00:00,53.27940450324755
2023-01-12 02:00:00,56.20778204766841
2023-01-12 03:00:00,57.25775160337812
2023-01-12 04:00:00,57.901881404129334
2023-01-12 05:00:00,59.57495766756074
2023-01-12 06:00:00,60.3806436819866
2023-01-12 07:00:00,53.562635693646776
2023-01-12 08:00:00,81.89121496549117
2023-01-12 09:00:00,57.04572055130859
2023-01-12 10:00:00,52.769923476076826
2023-01-12 11:00:00,50.766425084922744
2023-01-12 12:00:00,49.83832614235823
2023-01-12 13:00:00,45.92661277207272
2023-01-12 14:00:00,39.58743719285704
2023-01-12 15:00:00,65.61429691471176
2023-01-12 16:00:00,39.58853762876848
2023-01-12 17:00:00,40.77051019301787
2023-01-12 18:00:00,36.93105596491912
2023-01-12 19:00:00,41.66068456625102
2023-01-12 20:00:00,40.098064596719155
2023-01-12 21:00:00,42.27720320554359
2023-01-12 22:00:00,80.99162923877537
2023-01-12 23:00:00,47.87447099689484
2023-01-13 00:00:00,49.38499676816046
2023-01-13 01:00:00,53.16905054398876
2023-01-13 02:00:00,51.6996707495912
2023-01-13 03:00:00,54.050452525477695
2023-01-13 04:00:00,61.20206844730637
2023-01-13 05:00:00,55.4727230935056
2023-01-13 06:00:00,57.668100598643356
2023-01-13 07:00:00,59.88653746415409
2023-01-13 08:00:00,56.8296849873682
2023-01-13 09:00:00,56.238414121905855
2023-01-13 10:00:00,52.2369478103486
2023-01-13 11:00:00,51.40546986055381
2023-01-13 12:00:00,45.51230673562025
2023-01-13 13:00:00,48.90844177676583
2023-01-13 14:00:00,43.00580788081216
2023-01-13 15:00:00,39.87915912859899
2023-01-13 16:00:00,41.05814338299842
2023-01-13 17:00:00,37.88649088298233
2023-01-13 18:00:00,35.8866387176824
2023-01-13 19:00:00,36.29672975799115
2023-01-13 20:00:00,41.47716524861368
2023-01-13 21:00:00,41.46616431570057
2023-01-13 22:00:00,43.701403009083144
2023-01-13 23:00:00,33.65430826209397
2023-01-14 00:00:00,66.95719097014636
2023-01-14 01:00:00,50.46697632956829
2023-01-14 02:00:00,53.70498102248832
2023-01-14 03:00:00,56.874237084566886
2023-01-14 04:00:00,58.33504744640862
2023-01-14 05:00:00,58.99404682172026
2023-01-14 06:00:00,59.93929818651504
2023-01-14 07:00:00,59.66554678244082
2023-01-14 08:00:00,57.60444497042269
2023-01-14 09:00:00,55.994921452180634
2023-01-14 10:00:00,56.26903271544788
2023-01-14 11:00:00,51.700017143668845
2023-01-14 12:00:00,48.7558707860305
2023-01-14 13:00:00,48.0377649251247
2023-01-14 14:00:00,46.117960845840386
2023-01-14 15:00:00,49.06098387295512
2023-01-14 16:00:00,41.73656953838863
2023-01-14 17:00:00,44.2231679615357
2023-01-14 18:00:00,43.68177199862769
2023-01-14 19:00:00,40.343293790887266
2023-01-14 20:00:00,30.46104058607994
2023-01-14 21:00:00,43.33134852723134
2023-01-14 22:00:00,42.64800505607438
2023-01-14 23:00:00,51.78749262631192
2023-01-15 00:00:00,49.84821883312456
2023-01-15 01:00:00,42.04701534601866
2023-01-15 02:00:00,57.38562867245769
2023-01-15 03:00:00,64.33999178476175
2023-01-15 04:00:00,64.94248416735726
2023-01-15 05:00:00,63.09204469100248
2023-01-15 06:00:00,63.15692944772421
2023-01-15 07:00:00,61.95519868221505
2023-01-15 08:00:00,62.69218464531373
2023-01-15 09:00:00,61.6117521312723
2023-01-15 10:00:00,59.55731803304861
2023-01-15 11:00:00,58.371058283168644
2023-01-15 12:00:00,56.80646169104555
2023-01-15 13:00:00,53.93746160432646
2023-01-15 14:00:00,49.471712152187116
2023-01-15 15:00:00,46.22350962310806
2023-01-15 16:00:00,50.40540994867867
2023-01-15 17:00:00,45.460944295876956
2023-01-15 18:00:00,45.35286180942363
2023-01-15 19:00:00,46.10980016889769
2023-01-15 20:00:00,44.61447055069692
2023-01-15 21:00:00,49.07851808598629
2023-01-15 22:00:00,51.28594773113323
2023-01-15 23:00:00,56.03238476138907
2023-01-16 00:00:00,58.906071710554826
2023-01-16 01:00:00,60.22872112803108
2023-01-16 02:00:00,64.61489061980858
2023-01-16 03:00:00,65.61461877560942
2023-01-16 04:00:00,66.59901683356145
2023-01-16 05:00:00,68.05169156701018
2023-01-16 06:00:00,67.78353735234928
2023-01-16 07:00:00,67.12237051417365
2023-01-16 08:00:00,66.45915570727749
2023-01-16 09:00:00,63.224461800467296
2023-01-16 10:00:00,64.03874743956331
2023-01-16 11:00:00,59.1415723606114
2023-01-16 12:00:00,60.27790208905639
2023-01-16 13:00:00,55.55572475481934
2023-01-16 14:00:00,53.78314409442583
2023-01-16 15:00:00,52.63516679016266
2023-01-16 16:00:00,51.372393878187374
2023-01-16 17:00:00,45.96599844378441
2023-01-16 18:00:00,48.36619264767206
2023-01-16 19:00:00,50.887603085212874
2023-01-16 20:00:00,46.72955330919701
2023-01-16 21:00:00,52.48205418839086
2023-01-16 22:00:00,49.25302567232126
2023-01-16 23:00:00,54.10962822787002
2023-01-17 00:00:00,58.7919006645895
2023-01-17 01:00:00,57.954389377826644
2023-01-17 02:00:00,61.666842553562404
2023-01-17 03:00:00,62.71681444848014
2023-01-17 04:00:00,70.49089264548053
2023-01-17 05:00:00,68.46052505321522
2023-01-17 06:00:00,69.53942489521744
2023-01-17 07:00:00,67.54448502938342
2023-01-17 08:00:00,66.20351755925218
2023-01-17 09:00:00,62.00174043070483
2023-01-17 10:00:00,62.487519146084246
2023-01-17 11:00:00,59.038194926235306
2023-01-17 12:00:00,59.585005260924824
2023-01-17 13:00:00,57.453871898017205
2023-01-17 14:00:00,55.57841679029748
2023-01-17 15:00:00,52.159569972989736
2023-01-17 16:00:00,47.543301777164245
2023-01-17 17:00:00,45.380384821579135
2023-01-17 18:00:00,48.67077537258384
2023-01-17 19:00:00,48.0524282999214
2023-01-17 20:00:00,44.65926935111966
2023-01-17 21:00:00,50.35005615619875
2023-01-17 22:00:00,53.18903964497573
2023-01-17 23:00:00,53.93600386870336
2023-01-18 00:00:00,55.87931135356911
2023-01-18 01:00:00,57.06235359739121
2023-01-18 02:00:00,58.0336357227052
2023-01-18 03:00:00,64.43305902032137
2023-01-18 04:00:00,63.63580102035549
2023-01-18 05:00:00,64.6164201653159
2023-01-18 06:00:00,68.71804704361985
2023-01-18 07:00:00,66.10781851242363
2023-01-18 08:00:00,64.30711537128747
2023-01-18 09:00:00,62.08501380275649
2023-01-18 10:00:00,62.59364018946367
2023-01-18 11:00:00,60.404325037239225
2023-01-18 12:00:00,56.05901022295906
2023-01-18 13:00:00,52.599302760389016
2023-01-18 14:00:00,44.65714338965559
2023-01-18 15:00:00,46.846553636085005
2023-01-18 16:00:00,44.57432072288734
2023-01-18 17:00:00,43.849090160065884
2023-01-18 18:00:00,45.033487504863466
2023-01-18 19:00:00,37.8372921772176
2023-01-18 20:00:00,43.00734598316073
2023-01-18 21:00:00,46.10734558824021
2023-01-18 22:00:00,46.539603786062486
2023-01-18 23:00:00,46.88853720112356
2023-01-19 00:00:00,53.888508278205805
2023-01-19 01:00:00,55.13559112135215
2023-01-19 02:00:00,54.89779085911103
2023-01-19 03:00:00,59.39054183832044
2023-01-19 04:00:00,61.846825171625866
2023-01-19 05:00:00,61.07074262762189
2023-01-19 06:00:00,62.86368059756833
2023-01-19 07:00:00,60.944341556823396
2023-01-19 08:00:00,58.86893238368108
2023-01-19 09:00:00,55.62669287313291
2023-01-19 10:00:00,55.58287910690764
2023-01-19 11:00:00,53.61691771138949
2023-01-19 12:00:00,52.28250811083451
2023-01-19 13:00:00,47.608605713167
2023-01-19 14:00:00,46.24363734086201
2023-01-19 15:00:00,61.23608716452566
2023-01-19 16:00:00,39.924360631578374
2023-01-19 17:00:00,40.1893861715325
2023-01-19 18:00:00,37.88589873251787
2023-01-19 19:00:00,41.90842613240879
2023-01-19 20:00:00,42.13163787757181
2023-01-19 21:00:00,43.2977070653776
2023-01-19 22:00:00,45.43994422150118
2023-01-19 23:00:00,51.17426754049904
2023-01-20 00:00:00,48.7476320631573
2023-01-20 01:00:00,47.84247551385765
2023-01-20 02:00:00,55.03444626266729
2023-01-20 03:00:00,56.59129968047593
2023-01-20 04:00:00,57.239196966917675
2023-01-20 05:00:00,57.315095020231155
2023-01-20 06:00:00,58.7416209563957
2023-01-20 07:00:00,59.655431597384336
2023-01-20 08:00:00,57.308601650653415
2023-01-20 09:00:00,61.57741412148676
2023-01-20 10:00:00,52.79483710560806
2023-01-20 11:00:00,50.75912335944343
2023-01-20 12:00:00,45.228120359061826
2023-01-20 13:00:00,47.77514924757252
2023-01-20 14:00:00,40.88932271546978
2023-01-20 15:00:00,41.84060626984369
2023-01-20 16:00:00,40.85403614981348
2023-01-20 17:00:00,39.06847452606566
2023-01-20 18:00:00,43.71290101539692
2023-01-20 19:00:00,42.65895355221726
2023-01-20 20:00:00,44.407892695836566
2023-01-20 21:00:00,41.70047355489327
2023-01-20 22:00:00,47.90599425744916
2023-01-20 23:00:00,49.17082254282937
2023-01-21 00:00:00,52.43365448501354
2023-01-21 01:00:00,55.66720949286347
2023-01-21 02:00:00,54.33721414893276
2023-01-21 03:00:00,57.51689866397693
2023-01-21 04:00:00,61.82458237164669
2023-01-21 05:00:00,55.93658302055021
2023-01-21 06:00:00,64.76920715585274
2023-01-21 07:00:00,62.66642146343834
2023-01-21 08:00:00,60.63224582620581
2023-01-21 09:00:00,79.74192274080315
2023-01-21 10:00:00,55.340129433382046
2023-01-21 11:00:00,54.461960580481694
2023-01-21 12:00:00,54.95114998085295
2023-01-21 13:00:00,52.93839337202853
2023-01-21 14:00:00,53.50574298329518
2023-01-21 15:00:00,46.07968754579787
2023-01-21 16:00:00,43.508864156491086
2023-01-21 17:00:00,42.98817857971673
2023-01-21 18:00:00,41.831311579643696
2023-01-21 19:00:00,44.24547418941304
2023-01-21 20:00:00,46.35999949129928
2023-01-21 21:00:00,47.310625246554075
2023-01-21 22:00:00,51.83904322339947
2023-01-21 23:00:00,51.78642197490409
2023-01-22 00:00:00,54.345098695002875
2023-01-22 01:00:00,56.66260946868618
2023-01-22 02:00:00,97.16838141546313
2023-01-22 03:00:00,59.565354743765106
2023-01-22 04:00:00,62.127149507449886
2023-01-22 05:00:00,68.28167244203478
2023-01-22 06:00:00,68.00312521556143
2023-01-22 07:00:00,68.81328162118928
2023-01-22 08:00:00,62.589606600709914
2023-01-22 09:00:00,59.91521374206928
2023-01-22 10:00:00,60.646592481563815
2023-01-22 11:00:00,60.089288479215966
2023-01-22 12:00:00,58.32679924540744
2023-01-22 13:00:00,57.014097002276216
2023-01-22 14:00:00,53.24855934161443
2023-01-22 15:00:00,54.264430132022476
2023-01-22 16:00:00,48.91113489057709
2023-01-22 17:00:00,46.69368422889323
2023-01-22 18:00:00,44.9750125783048
2023-01-22 19:00:00,47.05423607730902
2023-01-22 20:00:00,50.464845572980465
2023-01-22 21:00:00,49.937025579360004
2023-01-22 22:00:00,55.79874428621964
2023-01-22 23:00:00,59.29632357677694
2023-01-23 00:00:00,54.44998360188694
2023-01-23 01:00:00,63.62928395085384
2023-01-23 02:00:00,59.951985754256505
2023-01-23 03:00:00,67.41768691818747
2023-01-23 04:00:00,70.76012218515389
2023-01-23 05:00:00,69.53954744310089
2023-01-23 06:00:00,67.28546599310361
2023-01-23 07:00:00,68.421207133685
2023-01-23 08:00:00,68.15133188964361
2023-01-23 09:00:00,66.79599489582743
2023-01-23 10:00:00,64.75207034739736
2023-01-23 11:00:00,62.58805402385193
2023-01-23 12:00:00,60.70159965872945
2023-01-23 13:00:00,55.317494607674796
2023-01-23 14:00:00,54.880114471385205
2023-01-23 15:00:00,56.36401557831215
2023-01-23 16:00:00,50.99647410177648
2023-01-23 17:00:00,49.899573074740914
2023-01-23 18:00:00,52.616394607428475
2023-01-23 19:00:00,45.68887592836312
2023-01-23 20:00:00,54.1685221506381
2023-01-23 21:00:00,52.123685721590405
2023-01-23 22:00:00,55.77201127603081
2023-01-23 23:00:00,58.02728462698362
2023-01-24 00:00:00,62.27957579934991
2023-01-24 01:00:00,62.41263008999986
2023-01-24 02:00:00,63.96181246580181
2023-01-24 03:00:00,69.9361760447095
2023-01-24 04:00:00,64.14627514678304
2023-01-24 05:00:00,69.85273790565104
2023-01-24 06:00:00,67.38899349425385
2023-01-24 07:00:00,68.14668845390062
2023-01-24 08:00:00,72.61289441969285
2023-01-24 09:00:00,66.82549795509519
2023-01-24 10:00:00,65.14133326588274
2023-01-24 11:00:00,58.67805363844737
2023-01-24 12:00:00,58.09106809475076
2023-01-24 13:00:00,57.244782966159626
2023-01-24 14:00:00,55.034774745375564
2023-01-24 15:00:00,53.36823920285383
2023-01-24 16:00:00,50.43786544884537
2023-01-24 17:00:00,50.34618721040924
2023-01-24 18:00:00,49.725012834565035
2023-01-24 19:00:00,45.360361842967755
2023-01-24 20:00:00,49.95035769629402
2023-01-24 21:00:00,52.85489738617661
2023-01-24 22:00:00,54.419759641469035
2023-01-24 23:00:00,54.77043507039852
2023-01-25 00:00:00,56.318165680509054
2023-01-25 01:00:00,58.121026723980656
2023-01-25 02:00:00,62.34459709874915
2023-01-25 03:00:00,66.77862288076076
2023-01-25 04:00:00,62.030421706935705
2023-01-25 05:00:00,65.4435700289443
2023-01-25 06:00:00,64.65299975892802
2023-01-25 07:00:00,67.98873134118625
2023-01-25 08:00:00,64.13684611558266
2023-01-25 09:00:00,62.539614876072434
2023-01-25 10:00:00,60.799751328058825
2023-01-25 11:00:00,59.53593292419643
2023-01-25 12:00:00,55.09522200370073
2023-01-25 13:00:00,47.02256746799331
2023-01-25 14:00:00,51.61297331484292
2023-01-25 15:00:00,49.157195722962086
2023-01-25 16:00:00,46.07545257461232
2023-01-25 17:00:00,43.17311045995088
2023-01-25 18:00:00,45.530955551581144
2023-01-25 19:00:00,45.75511757866788
2023-01-25 20:00:00,44.885904324699354
2023-01-25 21:00:00,46.81407393720761
2023-01-25 22:00:00,47.292981873119366
2023-01-25 23:00:00,51.04517124320142
2023-01-26 00:00:00,50.729722614245254
2023-01-26 01:00:00,57.09648495172356
2023-01-26 02:00:00,56.63126301835142
2023-01-26 03:00:00,60.91711372495342
2023-01-26 04:00:00,59.071727914990475
2023-01-26 05:00:00,61.56004204328409
2023-01-26 06:00:00,62.72157218057448
2023-01-26 07:00:00,59.14642158276155
2023-01-26 08:00:00,61.56968609526997
2023-01-26 09:00:00,58.8672387801729
2023-01-26 10:00:00,53.95002824523241
2023-01-26 11:00:00,52.301846327073314
2023-01-26 12:00:00,53.42108275582418
2023-01-26 13:00:00,51.3099326212441
2023-01-26 14:00:00,46.74498884886009
2023-01-26 15:00:00,45.65483481607411
2023-01-26 16:00:00,43.617306069859254
2023-01-26 17:00:00,42.74941073384175
2023-01-26 18:00:00,44.24712367464849
2023-01-26 19:00:00,38.93393366133088
2023-01-26 20:00:00,44.238298683657845
2023-01-26 21:00:00,43.65549762543705
2023-01-26 22:00:00,45.99361810256601
2023-01-26 23:00:00,48.207680956619306
2023-01-27 00:00:00,50.615066205768315
2023-01-27 01:00:00,51.47296570129273
2023-01-27 02:00:00,41.68252426738956
2023-01-27 03:00:00,61.71439282797698
2023-01-27 04:00:00,59.841969011040966
2023-01-27 05:00:00,60.9499846534785
2023-01-27 06:00:00,59.92540192568667
2023-01-27 07:00:00,60.73780564611247
2023-01-27 08:00:00,60.92656790400655
2023-01-27 09:00:00,57.69202188099058
2023-01-27 10:00:00,55.488237786770355
2023-01-27 11:00:00,54.831887165185265
2023-01-27 12:00:00,49.64935089945279
2023-01-27 13:00:00,49.457173671683194
2023-01-27 14:00:00,48.242779565592144
2023-01-27 15:00:00,47.319412619951656
2023-01-27 16:00:00,42.9046132043807
2023-01-27 17:00:00,44.903124937372866
2023-01-27 18:00:00,43.983975433450944
2023-01-27 19:00:00,40.35773948884413
2023-01-27 20:00:00,41.01374192004712
2023-01-27 21:00:00,44.53538391628427
2023-01-27 22:00:00,49.38667711360973
2023-01-27 23:00:00,49.71424663502144
2023-01-28 00:00:00,51.369527472344274
2023-01-28 01:00:00,58.39281819539506
2023-01-28 02:00:00,58.40854961685756
2023-01-28 03:00:00,55.40434535435125
2023-01-28 04:00:00,62.413711601575166
2023-01-28 05:00:00,63.96790243564181
2023-01-28 06:00:00,63.87376829964854
2023-01-28 07:00:00,64.13958153548715
2023-01-28 08:00:00,62.26910252968032
2023-01-28 09:00:00,58.34411568999932
2023-01-28 10:00:00,58.33859199355909
2023-01-28 11:00:00,54.95061571854731
2023-01-28 12:00:00,52.56509948282345
2023-01-28 13:00:00,49.49621272917153
2023-01-28 14:00:00,50.69827306344731
2023-01-28 15:00:00,48.10332916918395
2023-01-28 16:00:00,45.60963936473968
2023-01-28 17:00:00,44.39797065613593
